Gene	Rho	P_val
CDK4	9.249e-02	9.199e-02
CDK5	-1.371e-02	8.031e-01
CDK6	-5.849e-02	2.873e-01
CDK8	9.518e-02	8.285e-02
CDKN1A	5.102e-02	3.533e-01
CDKN1B	-6.312e-02	2.507e-01
CDKN1C	-1.597e-01	3.478e-03
CDKN2A	-2.542e-01	2.631e-06
CDKN2B	2.670e-01	7.667e-07
CDKN2C	1.266e-01	2.084e-02
CEBPA	5.290e-02	3.359e-01
CEP57	-4.817e-02	3.809e-01
CFTR	-1.505e-01	5.925e-03
CHD2	2.452e-02	6.557e-01
CHD4	7.529e-02	1.705e-01
CHEK1	8.830e-02	1.078e-01
CHEK2	-4.074e-02	4.587e-01
CIC	-2.588e-02	6.379e-01
CIITA	-1.720e-02	7.545e-01
CKS1B	7.048e-02	1.995e-01
CREBBP	-5.201e-02	3.441e-01
CRKL	-1.016e-01	6.411e-02
CRLF2	1.454e-01	7.890e-03
CSF1R	5.518e-02	3.154e-01
CSF3R	-2.818e-02	6.083e-01
CTC1	8.961e-02	1.026e-01
CTCF	6.007e-02	2.744e-01
CTLA4	-1.930e-01	3.983e-04
CTNNA1	-6.884e-02	2.102e-01
CTNNB1	5.397e-03	9.218e-01
CTRC	-1.411e-01	9.960e-03
CUL3	-1.279e-01	1.952e-02
CUX1	-1.080e-02	8.444e-01
CXCR4	3.461e-02	5.291e-01
CYLD	2.147e-01	7.811e-05
CYP1B1	1.162e-01	3.403e-02
CYP2D6	2.261e-02	6.810e-01
CYP3A5	3.171e-02	5.642e-01
DAXX	-3.982e-02	4.690e-01
DDB2	-1.203e-01	2.810e-02
DDR2	-9.238e-02	9.235e-02
DDX3X	8.624e-02	1.163e-01
DICER1	1.128e-01	3.965e-02
DIS3	-2.109e-01	1.056e-04
DIS3L2	-1.212e-01	2.701e-02
DKC1	-7.920e-02	1.493e-01
DMD	5.800e-02	2.913e-01
DNM2	-7.312e-02	1.832e-01
DNMT1	-1.275e-01	1.994e-02
DNMT3A	-1.972e-01	2.938e-04
DNMT3B	-1.833e-01	7.795e-04
DOT1L	-1.144e-01	3.690e-02
DPYD	-3.657e-02	5.060e-01
DYNC2H1	3.077e-02	5.758e-01
E2F1	1.701e-01	1.836e-03
E2F2	-1.252e-02	8.200e-01
E2F3	2.967e-02	5.896e-01
E2F4	1.514e-02	7.831e-01
E2F5	2.421e-02	6.598e-01
E2F6	-7.649e-02	1.638e-01
EBF1	-3.134e-03	9.546e-01
ECT2L	-1.773e-02	7.472e-01
EED	-3.094e-02	5.737e-01
EGF	4.812e-02	3.814e-01
EGFL7	-1.106e-01	4.376e-02
EGFR	-6.136e-02	2.641e-01
EGLN1	-1.374e-01	1.211e-02
ELF3	-1.206e-01	2.782e-02
ELOC	4.964e-02	3.665e-01
EMSY	1.173e-01	3.237e-02
ENG	-1.340e-02	8.076e-01
EP300	4.359e-02	4.279e-01
EPCAM	2.149e-01	7.720e-05
EPHA2	-1.108e-01	4.342e-02
EPHA3	1.431e-01	8.928e-03
EPHA5	1.164e-01	3.377e-02
EPHA7	-1.002e-02	8.555e-01
EPHB1	1.509e-01	5.786e-03
EPHB2	2.131e-02	6.984e-01
EPOR	-1.155e-01	3.506e-02
ERBB2	3.027e-03	9.561e-01
ERBB3	3.672e-02	5.043e-01
ERBB4	-1.168e-01	3.309e-02
ERCC1	1.402e-01	1.045e-02
ERCC2	-1.819e-04	9.974e-01
ERCC3	3.329e-03	9.517e-01
ERCC4	-3.450e-02	5.304e-01
ERCC5	9.891e-02	7.145e-02
ERCC6	2.465e-02	6.540e-01
ERG	-1.752e-01	1.326e-03
ERRFI1	-1.484e-01	6.658e-03
ESR1	-1.061e-01	5.302e-02
ESR2	-1.832e-01	7.821e-04
ETS1	-7.279e-02	1.852e-01
ETS2	9.031e-02	9.995e-02
ETV1	1.952e-02	7.226e-01
ETV4	2.100e-01	1.134e-04
ETV5	-1.057e-01	5.390e-02
ETV6	-1.560e-01	4.330e-03
EWSR1	-8.591e-02	1.177e-01
EXT2	1.579e-02	7.740e-01
EZH2	3.180e-02	5.630e-01
FAM46C	-4.298e-02	4.344e-01
FANCA	2.288e-02	6.774e-01
FANCB	1.532e-02	7.806e-01
FANCC	8.798e-02	1.090e-01
FANCD2	1.388e-02	8.008e-01
FANCE	-4.230e-02	4.417e-01
FANCF	-8.478e-02	1.226e-01
FANCG	-1.359e-02	8.049e-01
FANCI	3.187e-02	5.622e-01
FANCL	-2.351e-02	6.690e-01
FANCM	-1.643e-02	7.651e-01
FAS	-9.148e-02	9.560e-02
FAT1	-1.557e-02	7.771e-01
FBXO11	2.611e-02	6.349e-01
FBXW7	-1.024e-01	6.207e-02
FCGR2A	2.163e-02	6.941e-01
FCGR3A	-4.716e-02	3.909e-01
FDPS	2.558e-02	6.419e-01
FGF1	6.022e-02	2.732e-01
FGF10	2.119e-01	9.724e-05
FGF14	1.783e-01	1.088e-03
FGF19	1.867e-03	9.729e-01
FGF2	-1.163e-02	8.325e-01
FGF23	-1.456e-01	7.782e-03
FGF3	6.709e-02	2.220e-01
FGF4	-4.343e-02	4.296e-01
FGF5	3.151e-02	5.666e-01
FGF6	-1.412e-01	9.888e-03
FGF7	-2.740e-02	6.183e-01
FGF8	3.441e-02	5.315e-01
FGF9	-2.003e-02	7.157e-01
FGFR1	-4.050e-02	4.614e-01
FGFR2	-2.541e-02	6.441e-01
FGFR3	-6.351e-02	2.478e-01
FGFR4	2.886e-02	5.997e-01
FH	-8.798e-02	1.090e-01
FHIT	-2.084e-01	1.277e-04
FLCN	-7.687e-02	1.616e-01
FLG	-2.719e-01	4.681e-07
FLT1	1.542e-01	4.800e-03
FLT3	-4.883e-02	3.744e-01
FLT4	6.052e-02	2.708e-01
FNTB	-2.313e-02	6.741e-01
FOXA1	1.139e-01	3.768e-02
FOXL2	-2.267e-01	2.967e-05
FOXO1	-4.403e-02	4.233e-01
FOXO3	-1.593e-02	7.721e-01
FOXP1	1.271e-02	8.172e-01
FOXQ1	7.820e-02	1.545e-01
FRS2	3.551e-02	5.185e-01
FUBP1	5.121e-02	3.515e-01
FUS	-1.403e-01	1.039e-02
FYN	1.445e-02	7.928e-01
G6PD	-3.250e-02	5.545e-01
GABRA6	-6.357e-02	2.473e-01
GALNT12	-1.022e-01	6.258e-02
GATA1	-7.191e-02	1.905e-01
GATA2	8.985e-02	1.017e-01
GATA3	-1.452e-02	7.918e-01
GATA4	9.278e-02	9.097e-02
GATA6	1.424e-01	9.281e-03
GEN1	2.064e-01	1.485e-04
GID4	2.029e-03	9.706e-01
GLI1	-1.234e-01	2.430e-02
GLI2	1.914e-02	7.279e-01
GLI3	-7.434e-02	1.759e-01
GNA11	1.018e-01	6.354e-02
GNA13	1.547e-01	4.658e-03
GNAQ	6.847e-03	9.009e-01
GNAS	-1.341e-01	1.433e-02
GPC3	-6.157e-02	2.625e-01
GPER1	1.409e-01	1.002e-02
GPS2	3.058e-02	5.782e-01
GREM1	2.101e-02	7.025e-01
GRIN2A	8.175e-04	9.881e-01
GRM3	-3.909e-02	4.772e-01
GSK3B	-9.229e-02	9.270e-02
GSTP1	4.191e-02	4.459e-01
H3F3A	-2.091e-02	7.039e-01
H3F3C	-3.639e-03	9.473e-01
HAS3	8.037e-02	1.434e-01
HAVCR2	1.136e-02	8.364e-01
HDAC1	2.770e-02	6.145e-01
HDAC2	3.970e-02	4.703e-01
HDAC3	-4.392e-02	4.244e-01
HDAC4	-3.648e-02	5.070e-01
HDAC5	2.025e-02	7.128e-01
HGF	-2.141e-02	6.971e-01
HIF1A	1.106e-01	4.380e-02
HIST1H1C	9.791e-02	7.439e-02
HIST1H1E	-9.048e-02	9.928e-02
HIST1H2BD	1.142e-02	8.355e-01
HIST1H3F	-9.205e-02	9.354e-02
HIST1H4E	9.941e-03	8.566e-01
HIST3H3	-9.136e-02	9.604e-02
HLA-A	-4.444e-02	4.189e-01
HLA-B	-3.495e-02	5.251e-01
HLA-C	3.704e-02	5.006e-01
HLA-DMA	-1.799e-02	7.436e-01
HLA-DMB	6.692e-02	2.232e-01
HLA-DOA	8.612e-02	1.168e-01
HLA-DOB	-8.612e-02	1.168e-01
HLA-DPA1	6.420e-02	2.427e-01
HLA-DPB1	-5.045e-03	9.269e-01
HLA-DQA1	1.445e-01	8.281e-03
HLA-DQA2	9.807e-02	7.391e-02
HLA-DQB1	-1.528e-01	5.198e-03
HLA-DQB2	6.739e-02	2.200e-01
HLA-DRA	1.384e-01	1.143e-02
HLA-DRB1	-1.452e-01	7.956e-03
HLA-DRB5	-1.236e-01	2.404e-02
HLA-E	7.228e-03	8.955e-01
HLA-F	-3.438e-02	5.318e-01
HLA-G	1.191e-02	8.286e-01
HNF1A	-6.578e-02	2.313e-01
HNF1B	5.350e-03	9.225e-01
HOXB13	-5.424e-02	3.237e-01
HRAS	1.524e-01	5.333e-03
HSD3B1	-1.162e-01	3.409e-02
HSP90AA1	-2.731e-02	6.195e-01
HSPH1	5.647e-03	9.182e-01
IDH1	6.259e-02	2.547e-01
IDH2	-2.554e-02	6.424e-01
IDO1	8.145e-02	1.380e-01
IFIT1	1.243e-01	2.329e-02
IFIT2	-7.277e-02	1.853e-01
IFIT3	5.884e-02	2.844e-01
IFNAR1	9.710e-03	8.599e-01
IFNAR2	-8.096e-02	1.404e-01
IFNGR1	-9.570e-02	8.120e-02
IFNGR2	-2.325e-02	6.725e-01
IFNL3	-1.947e-01	3.510e-04
IGF1	-5.032e-02	3.600e-01
IGF1R	-6.978e-02	2.040e-01
IGF2	-4.321e-02	4.320e-01
IKBKE	1.463e-01	7.488e-03
IKZF1	2.019e-01	2.081e-04
IKZF3	-2.631e-02	6.323e-01
IL10RA	5.994e-03	9.132e-01
IL15	nan	nan
IL2RA	4.987e-03	9.278e-01
IL6R	-1.457e-01	7.751e-03
IL7R	1.279e-01	1.955e-02
ING1	2.072e-01	1.395e-04
INHBA	-1.066e-01	5.201e-02
INPP4A	6.772e-02	2.177e-01
INPP4B	8.443e-02	1.241e-01
INPPL1	-1.888e-02	7.314e-01
INSR	8.844e-03	8.723e-01
IRF1	7.217e-02	1.890e-01
IRF2	1.976e-02	7.194e-01
IRF4	8.080e-02	1.412e-01
IRS1	-1.057e-01	5.395e-02
IRS2	2.245e-01	3.565e-05
ITPKB	-5.333e-02	3.320e-01
JAK1	-1.472e-01	7.132e-03
JAK2	-1.047e-01	5.623e-02
JAK3	-5.843e-02	2.877e-01
JUN	1.344e-01	1.414e-02
KAT6A	2.518e-02	6.470e-01
KDM5A	7.744e-02	1.585e-01
KDM5C	-6.054e-02	2.706e-01
KDM6A	3.865e-02	4.821e-01
KDM6B	4.928e-02	3.700e-01
KDR	-1.446e-01	8.224e-03
KEAP1	-2.958e-02	5.906e-01
KEL	-6.224e-02	2.574e-01
KIF1B	1.210e-01	2.725e-02
KIT	-3.013e-03	9.563e-01
KLF4	9.886e-02	7.160e-02
KLHL6	1.197e-01	2.894e-02
KLLN	6.304e-02	2.513e-01
KMT2A	9.156e-02	9.531e-02
KMT2B	-9.272e-02	9.117e-02
KMT2C	-2.613e-02	6.347e-01
KMT2D	1.667e-02	7.619e-01
KRAS	-9.033e-02	9.986e-02
LAG3	-8.305e-02	1.304e-01
LATS1	8.188e-02	1.359e-01
LATS2	5.272e-02	3.375e-01
LDLR	9.847e-02	7.273e-02
LEF1	-6.882e-03	9.004e-01
LMNA	6.135e-02	2.643e-01
LMO1	1.319e-02	8.105e-01
LRP1B	5.102e-02	3.533e-01
LYN	-4.722e-02	3.904e-01
LZTR1	5.879e-02	2.847e-01
MAD2L2	-1.014e-01	6.463e-02
MAF	2.376e-02	6.657e-01
MAFB	-2.051e-01	1.634e-04
MAGI2	-1.606e-01	3.289e-03
MALT1	1.131e-01	3.911e-02
MAP2K1	3.940e-02	4.736e-01
MAP2K2	-1.389e-01	1.117e-02
MAP2K4	-2.317e-02	6.735e-01
MAP3K1	-1.100e-01	4.484e-02
MAP3K7	-3.994e-03	9.421e-01
MAPK1	5.431e-02	3.231e-01
MAX	-1.273e-01	2.011e-02
MC1R	1.298e-01	1.781e-02
MCL1	-7.504e-02	1.719e-01
MDC1	-8.377e-02	1.271e-01
MDM2	2.356e-02	6.684e-01
MDM4	2.720e-02	6.209e-01
MECOM	-1.432e-01	8.886e-03
MED1	-9.216e-02	9.316e-02
MED12	-1.501e-01	6.053e-03
MEF2B	-4.127e-02	4.529e-01
MEN1	1.759e-01	1.269e-03
MET	3.194e-04	9.954e-01
MGA	-7.186e-02	1.908e-01
MGMT	-4.008e-03	9.419e-01
MIB1	3.197e-02	5.610e-01
MITF	-2.623e-02	6.334e-01
MKI67	1.636e-03	9.763e-01
MLH1	-5.520e-02	3.153e-01
MLH3	-9.694e-03	8.601e-01
MLLT3	5.768e-02	2.940e-01
MPL	1.543e-01	4.784e-03
MRE11	4.427e-02	4.207e-01
MS4A1	-4.973e-02	3.657e-01
MSH2	-1.429e-01	9.016e-03
MSH3	9.575e-02	8.103e-02
MSH6	-2.782e-02	6.129e-01
MST1	5.916e-02	2.818e-01
MST1R	6.372e-02	2.462e-01
MTA1	5.604e-02	3.079e-01
MTAP	-1.905e-01	4.723e-04
MTHFR	-6.936e-02	2.068e-01
MTOR	2.508e-01	3.597e-06
MTRR	-1.387e-01	1.127e-02
MUTYH	-7.128e-02	1.945e-01
MYB	-2.161e-01	7.027e-05
MYC	7.783e-02	1.565e-01
MYCL	1.180e-01	3.132e-02
MYCN	-5.146e-02	3.492e-01
MYD88	2.481e-02	6.519e-01
MYH11	-3.524e-02	5.216e-01
MYOD1	1.984e-02	7.183e-01
NBN	-9.246e-02	9.208e-02
NCOA3	-2.737e-01	3.908e-07
NCOR1	-4.250e-03	9.384e-01
NCOR2	1.178e-02	8.305e-01
NEGR1	-1.481e-01	6.773e-03
NF1	-1.820e-03	9.736e-01
NF2	1.101e-02	8.414e-01
NFE2L2	-7.369e-02	1.798e-01
NFKBIA	-9.969e-02	6.923e-02
NHP2	5.011e-02	3.620e-01
NKX2-1	-6.431e-02	2.418e-01
NKX3-1	-1.570e-01	4.088e-03
NOTCH1	-9.879e-03	8.575e-01
NOTCH2	4.081e-02	4.580e-01
NOTCH3	-8.805e-02	1.087e-01
NOTCH4	-1.396e-01	1.078e-02
NPM1	-1.116e-01	4.187e-02
NQO1	-2.847e-02	6.047e-01
NRAS	-5.149e-03	9.254e-01
NRG1	2.058e-02	7.083e-01
NRIP1	-6.274e-02	2.536e-01
NSD1	4.993e-02	3.638e-01
NSD2	-1.282e-01	1.930e-02
NT5C2	3.053e-03	9.557e-01
NTHL1	1.346e-01	1.398e-02
NTRK1	-1.168e-02	8.318e-01
NTRK2	-7.883e-02	1.512e-01
NTRK3	1.663e-01	2.334e-03
NUDT15	-3.204e-02	5.601e-01
NUP93	-6.422e-02	2.425e-01
NUP98	9.374e-02	8.765e-02
P2RY8	-1.284e-01	1.912e-02
PA2G4	-4.526e-02	4.104e-01
PAK1	-7.488e-02	1.728e-01
PAK3	1.080e-01	4.886e-02
PAK5	1.222e-01	2.581e-02
PALB2	-5.054e-02	3.579e-01
PALLD	6.155e-02	2.627e-01
PARK2	6.117e-02	2.656e-01
PARP1	-1.713e-01	1.700e-03
PAX5	1.221e-01	2.591e-02
PAX7	5.094e-02	3.541e-01
PAX8	1.022e-01	6.254e-02
PBRM1	-1.067e-01	5.171e-02
PCBP1	-1.592e-01	3.575e-03
PDCD1	-3.741e-03	9.458e-01
PDCD1LG2	6.304e-02	2.513e-01
PDGFRA	-1.862e-01	6.359e-04
PDGFRB	6.328e-02	2.495e-01
PDK1	2.461e-02	6.545e-01
PDPK1	5.297e-02	3.353e-01
PELP1	8.866e-02	1.063e-01
PGR	1.065e-01	5.229e-02
PHB2	-3.428e-02	5.331e-01
PHF6	7.273e-02	1.855e-01
PHOX2B	6.805e-02	2.155e-01
PIAS4	-2.757e-02	6.162e-01
PIK3C2B	3.503e-02	5.242e-01
PIK3C2G	1.202e-01	2.828e-02
PIK3C3	1.174e-01	3.216e-02
PIK3CA	-1.490e-01	6.465e-03
PIK3CB	8.568e-02	1.186e-01
PIK3CD	-6.851e-02	2.124e-01
PIK3CG	-2.903e-02	5.975e-01
PIK3R1	-9.040e-02	9.959e-02
PIK3R2	1.924e-02	7.265e-01
PIK3R3	1.611e-01	3.198e-03
PIM1	-1.554e-01	4.476e-03
PLCG2	1.637e-01	2.739e-03
PLK2	6.314e-03	9.086e-01
PML	8.481e-02	1.224e-01
PMS1	5.006e-02	3.624e-01
PMS2	-1.449e-01	8.105e-03
PNRC1	6.773e-03	9.020e-01
POLD1	-4.203e-02	4.446e-01
POLE	-4.007e-02	4.661e-01
POLH	8.909e-03	8.713e-01
POT1	4.531e-02	4.098e-01
POU2F2	-1.253e-01	2.222e-02
PPP1CA	-1.180e-01	3.131e-02
PPP1CB	-1.772e-01	1.164e-03
PPP1CC	-5.449e-02	3.216e-01
PPP1R15A	3.037e-02	5.808e-01
PPP2CA	-2.219e-02	6.866e-01
PPP2CB	1.140e-01	3.752e-02
PPP2R1A	-1.962e-01	3.148e-04
PPP2R1B	9.336e-02	8.896e-02
PPP2R2A	-1.288e-01	1.870e-02
PPP6C	1.847e-02	7.370e-01
PRAME	-1.197e-02	8.277e-01
PRCC	-5.478e-02	3.190e-01
PRDM1	6.060e-02	2.702e-01
PREX2	5.860e-02	2.863e-01
PRF1	-1.184e-01	3.072e-02
PRKAR1A	9.164e-03	8.677e-01
PRKCI	-8.920e-02	1.042e-01
PRKCZ	9.291e-02	9.050e-02
PRKDC	1.514e-02	7.831e-01
PRPF40B	-2.618e-02	6.341e-01
PRSS1	1.438e-01	8.575e-03
PRSS2	-1.762e-01	1.245e-03
PRSS8	-1.435e-01	8.738e-03
PTCH1	5.379e-02	3.278e-01
PTCH2	3.466e-02	5.285e-01
PTEN	-1.158e-01	3.467e-02
PTK2	-3.540e-02	5.197e-01
PTPN11	-7.052e-02	1.992e-01
PTPN13	-1.162e-01	3.396e-02
PTPN22	5.215e-02	3.427e-01
PTPRD	2.203e-02	6.887e-01
QKI	-8.266e-03	8.805e-01
RAB35	-7.607e-02	1.661e-01
RAC1	1.094e-01	4.610e-02
RAD21	6.000e-02	2.750e-01
RAD50	1.357e-01	1.322e-02
RAD51	nan	nan
RAD51B	-1.886e-01	5.404e-04
RAD51C	-1.581e-02	7.738e-01
RAD51D	8.523e-05	9.988e-01
RAD52	6.181e-02	2.607e-01
RAD54L	-9.800e-02	7.412e-02
RAF1	1.545e-01	4.705e-03
RANBP2	1.127e-01	3.980e-02
RARA	6.410e-02	2.434e-01
RASA1	1.135e-01	3.853e-02
RB1	4.645e-01	3.168e-19
RBL1	-1.237e-01	2.403e-02
RBL2	-5.351e-02	3.303e-01
RBM10	7.383e-02	1.790e-01
RECQL4	-8.113e-02	1.396e-01
REL	-2.162e-02	6.942e-01
RET	9.032e-02	9.991e-02
RHOA	-1.427e-01	9.100e-03
RHPN2	-6.073e-02	2.691e-01
RICTOR	-1.773e-01	1.155e-03
RINT1	-7.295e-02	1.842e-01
RIT1	-5.153e-02	3.486e-01
RNF139	7.271e-02	1.857e-01
RNF43	1.249e-02	8.204e-01
ROS1	5.685e-02	3.009e-01
RPL5	7.343e-02	1.813e-01
RPS15	-9.919e-03	8.569e-01
RPS6KA4	6.191e-02	2.599e-01
RPS6KB1	9.706e-02	7.694e-02
RPS6KB2	1.896e-02	7.303e-01
RPTOR	1.122e-02	8.384e-01
RSF1	1.530e-01	5.133e-03
RUNX1	9.277e-02	9.098e-02
RUNX1T1	-6.760e-02	2.186e-01
RXRA	-1.749e-03	9.746e-01
SCG5	-4.388e-02	4.248e-01
SDHA	1.640e-01	2.687e-03
SDHAF2	9.371e-03	8.647e-01
SDHB	1.164e-01	3.369e-02
SDHC	4.466e-02	4.166e-01
SDHD	2.000e-03	9.710e-01
SEC23B	-1.109e-01	4.311e-02
SEMA3C	-2.822e-02	6.078e-01
SETBP1	-7.720e-02	1.599e-01
SETD2	8.448e-02	1.239e-01
SF1	1.060e-01	5.327e-02
SF3B1	-8.155e-02	1.376e-01
SGK1	-1.600e-01	3.413e-03
SH2B3	-1.285e-01	1.896e-02
SH2D1A	-1.031e-01	6.018e-02
SHQ1	-4.083e-02	4.578e-01
SKP1	8.003e-02	1.451e-01
SLC26A3	3.900e-02	4.781e-01
SLC47A2	1.502e-01	6.029e-03
SLIT2	2.339e-02	6.706e-01
SLX4	-1.479e-01	6.857e-03
SMAD2	-1.899e-01	4.941e-04
SMAD3	-6.740e-02	2.199e-01
SMAD4	2.598e-02	6.366e-01
SMARCA1	1.090e-01	4.677e-02
SMARCA4	5.703e-02	2.994e-01
SMARCB1	3.380e-02	5.388e-01
SMARCE1	3.472e-03	9.497e-01
SMC1A	2.723e-02	6.205e-01
SMC3	3.145e-02	5.674e-01
SMO	-6.465e-02	2.394e-01
SNCAIP	-6.569e-02	2.319e-01
SOCS1	-1.236e-01	2.412e-02
SOD2	8.125e-02	1.390e-01
SOX10	-8.533e-02	1.202e-01
SOX17	-2.988e-02	5.869e-01
SOX2	-1.564e-01	4.228e-03
SOX9	-7.730e-03	8.882e-01
SPEN	3.711e-02	4.997e-01
SPINK1	nan	nan
SPOP	-6.279e-02	2.532e-01
SPRED1	1.509e-02	7.839e-01
SPTA1	-2.944e-02	5.925e-01
SQSTM1	8.075e-03	8.833e-01
SRC	-1.750e-01	1.345e-03
SRSF2	-4.900e-02	3.727e-01
STAG1	2.047e-01	1.694e-04
STAG2	-1.306e-01	1.706e-02
STAT3	-8.035e-02	1.434e-01
STAT4	1.315e-01	1.636e-02
STAT5A	-9.808e-02	7.388e-02
STAT5B	1.651e-01	2.508e-03
STAT6	5.030e-02	3.602e-01
STK11	4.315e-02	4.326e-01
SUFU	-9.363e-02	8.801e-02
SUZ12	4.405e-03	9.362e-01
SYK	2.786e-02	6.124e-01
TAF1	-2.025e-01	1.989e-04
TANC1	6.406e-02	2.437e-01
TAP1	3.053e-02	5.787e-01
TAP2	4.676e-02	3.950e-01
TBC1D12	7.263e-02	1.861e-01
TBL1XR1	-3.344e-02	5.432e-01
TBX3	3.770e-02	4.929e-01
TCF3	-4.210e-02	4.439e-01
TCF7L2	3.966e-02	4.708e-01
TCL1A	5.602e-04	9.919e-01
TERT	2.281e-01	2.649e-05
TET1	-6.511e-02	2.361e-01
TET2	-7.616e-02	1.656e-01
TFDP1	-1.884e-01	5.470e-04
TFF1	6.799e-02	2.159e-01
TGFBR1	-1.395e-01	1.080e-02
TGFBR2	-4.278e-02	4.365e-01
TIGIT	-6.287e-02	2.526e-01
TLR4	1.002e-01	6.785e-02
TMEM127	-1.736e-02	7.523e-01
TMEM173	-1.958e-02	7.219e-01
TMPRSS2	-1.073e-01	5.034e-02
TNF	1.737e-01	1.463e-03
TNFAIP3	-8.060e-02	1.422e-01
TNFRSF14	-5.653e-02	3.037e-01
TNFRSF17	4.258e-02	4.386e-01
TNFRSF9	-2.029e-02	7.122e-01
TOP1	1.857e-01	6.581e-04
TOP2A	-6.935e-02	2.068e-01
TP53	-1.572e-01	4.023e-03
TP63	1.234e-01	2.433e-02
TPM1	1.658e-02	7.631e-01
TPMT	-6.070e-03	9.121e-01
TPRX1	-1.643e-02	7.652e-01
TRAF2	-7.083e-02	1.973e-01
TRAF3	1.328e-02	8.092e-01
TRAF7	7.743e-02	1.586e-01
TSC1	-1.316e-02	8.110e-01
TSC2	9.568e-03	8.619e-01
TSHR	-6.766e-02	2.182e-01
TUSC3	-7.550e-02	1.693e-01
TYMS	-1.589e-01	3.645e-03
U2AF1	-2.282e-02	6.782e-01
UBE2T	1.079e-01	4.922e-02
UMPS	-4.132e-03	9.401e-01
UPF1	2.485e-02	6.514e-01
VEGFA	2.413e-02	6.608e-01
VHL	2.381e-02	6.651e-01
VSIR	-1.298e-01	1.781e-02
