Gene	Rho	P_val
CYP1B1	6.980e-03	8.990e-01
CYP2D6	-1.138e-02	8.361e-01
CYP3A5	-9.978e-02	6.898e-02
DAXX	-9.299e-02	9.022e-02
DDB2	-1.157e-01	3.479e-02
DDR2	-1.781e-01	1.099e-03
DDX3X	-1.030e-02	8.515e-01
DICER1	1.557e-01	4.394e-03
DIS3	-1.962e-01	3.156e-04
DIS3L2	-9.149e-02	9.556e-02
DKC1	-9.952e-02	6.973e-02
DMD	-5.147e-02	3.491e-01
DNM2	-4.428e-02	4.206e-01
DNMT1	-6.776e-02	2.175e-01
DNMT3A	-1.551e-01	4.558e-03
DNMT3B	-1.293e-01	1.823e-02
DOT1L	-1.412e-01	9.902e-03
DPYD	-1.101e-02	8.413e-01
DYNC2H1	9.977e-02	6.901e-02
E2F1	1.017e-01	6.369e-02
E2F2	3.199e-02	5.607e-01
E2F3	8.980e-03	8.703e-01
E2F4	3.788e-02	4.909e-01
E2F5	-1.164e-02	8.324e-01
E2F6	-1.704e-02	7.567e-01
EBF1	6.370e-02	2.464e-01
ECT2L	2.232e-02	6.849e-01
EED	-6.076e-02	2.689e-01
EGF	-4.326e-02	4.314e-01
EGFL7	-8.954e-02	1.029e-01
EGFR	-6.641e-02	2.268e-01
EGLN1	-4.734e-02	3.892e-01
ELF3	-1.772e-01	1.166e-03
ELOC	2.151e-02	6.958e-01
EMSY	1.420e-01	9.478e-03
ENG	-7.290e-02	1.845e-01
EP300	-1.007e-01	6.645e-02
EPCAM	2.316e-01	1.971e-05
EPHA2	-2.172e-02	6.929e-01
EPHA3	8.886e-02	1.055e-01
EPHA5	7.536e-02	1.701e-01
EPHA7	7.914e-02	1.496e-01
EPHB1	1.065e-01	5.223e-02
EPHB2	4.773e-02	3.853e-01
EPOR	1.817e-02	7.411e-01
ERBB2	-1.437e-01	8.643e-03
ERBB3	-4.292e-02	4.350e-01
ERBB4	-4.197e-02	4.452e-01
ERCC1	9.733e-02	7.614e-02
ERCC2	-2.532e-02	6.452e-01
ERCC3	8.257e-02	1.327e-01
ERCC4	8.492e-02	1.219e-01
ERCC5	4.290e-02	4.352e-01
ERCC6	-3.251e-02	5.544e-01
ERG	-1.539e-01	4.877e-03
ERRFI1	-1.230e-01	2.481e-02
ESR1	-2.001e-02	7.160e-01
ESR2	-1.065e-01	5.213e-02
ETS1	-1.693e-01	1.939e-03
ETS2	1.022e-01	6.240e-02
ETV1	3.367e-02	5.404e-01
ETV4	1.540e-01	4.853e-03
ETV5	-1.184e-01	3.075e-02
ETV6	-8.478e-02	1.226e-01
EWSR1	-1.740e-01	1.431e-03
EXT2	2.263e-02	6.808e-01
EZH2	4.063e-02	4.600e-01
FAM46C	-7.046e-04	9.898e-01
FANCA	5.448e-03	9.211e-01
FANCB	-5.142e-02	3.496e-01
FANCC	6.903e-02	2.090e-01
FANCD2	4.420e-02	4.215e-01
FANCE	-1.257e-01	2.178e-02
FANCF	-6.036e-02	2.721e-01
FANCG	7.784e-03	8.875e-01
FANCI	-2.416e-02	6.604e-01
FANCL	-8.947e-02	1.031e-01
FANCM	3.373e-02	5.396e-01
FAS	1.791e-02	7.448e-01
FAT1	-6.183e-02	2.606e-01
FBXO11	-2.453e-03	9.644e-01
FBXW7	-1.261e-01	2.137e-02
FCGR2A	1.388e-01	1.125e-02
FCGR3A	-1.450e-01	8.059e-03
FDPS	2.266e-01	2.990e-05
FGF1	1.703e-01	1.811e-03
FGF10	2.711e-01	5.088e-07
FGF14	2.410e-01	8.718e-06
FGF19	5.409e-02	3.251e-01
FGF2	-2.285e-02	6.778e-01
FGF23	-7.722e-02	1.598e-01
FGF3	2.665e-02	6.280e-01
FGF4	-6.078e-02	2.687e-01
FGF5	-3.805e-02	4.890e-01
FGF6	-7.923e-02	1.491e-01
FGF7	5.709e-03	9.173e-01
FGF8	1.027e-01	6.130e-02
FGF9	7.610e-02	1.659e-01
FGFR1	-1.096e-01	4.573e-02
FGFR2	3.921e-02	4.758e-01
FGFR3	-4.225e-03	9.388e-01
FGFR4	-9.865e-02	7.220e-02
FH	-1.118e-01	4.154e-02
FHIT	-1.252e-01	2.233e-02
FLCN	-7.006e-02	2.022e-01
FLG	-3.590e-01	1.443e-11
FLT1	6.810e-03	9.015e-01
FLT3	1.379e-01	1.178e-02
FLT4	-6.423e-02	2.425e-01
FNTB	-1.394e-01	1.088e-02
FOXA1	1.710e-01	1.741e-03
FOXL2	-1.102e-01	4.457e-02
FOXO1	9.133e-03	8.681e-01
FOXO3	3.475e-02	5.274e-01
FOXP1	-5.955e-03	9.138e-01
FOXQ1	1.602e-02	7.709e-01
FRS2	8.431e-02	1.247e-01
FUBP1	4.618e-02	4.009e-01
FUS	-1.777e-01	1.128e-03
FYN	-7.870e-02	1.519e-01
G6PD	-5.510e-02	3.162e-01
GABRA6	-3.873e-02	4.812e-01
GALNT12	4.533e-02	4.097e-01
GATA1	1.871e-03	9.729e-01
GATA2	-5.204e-03	9.246e-01
GATA3	-9.764e-02	7.518e-02
GATA4	1.295e-01	1.809e-02
GATA6	1.476e-01	6.963e-03
GEN1	2.173e-01	6.394e-05
GID4	4.953e-02	3.676e-01
GLI1	-1.615e-01	3.118e-03
GLI2	-9.448e-02	8.517e-02
GLI3	-1.277e-01	1.972e-02
GNA11	-1.067e-02	8.463e-01
GNA13	1.102e-01	4.442e-02
GNAQ	-5.777e-02	2.932e-01
GNAS	-1.157e-01	3.476e-02
GPC3	-6.913e-02	2.083e-01
GPER1	8.380e-02	1.270e-01
GPS2	1.454e-01	7.862e-03
GREM1	-2.466e-02	6.539e-01
GRIN2A	4.509e-02	4.121e-01
GRM3	-8.178e-02	1.364e-01
GSK3B	-1.526e-01	5.257e-03
GSTP1	3.656e-02	5.061e-01
H3F3A	-2.243e-02	6.834e-01
H3F3C	-9.663e-02	7.826e-02
HAS3	7.208e-02	1.895e-01
HAVCR2	-7.251e-03	8.951e-01
HDAC1	5.267e-02	3.380e-01
HDAC2	-4.188e-02	4.462e-01
HDAC3	-1.360e-01	1.300e-02
HDAC4	4.532e-03	9.343e-01
HDAC5	-1.085e-02	8.436e-01
HGF	-1.771e-04	9.974e-01
HIF1A	2.719e-02	6.211e-01
HIST1H1C	-4.775e-02	3.851e-01
HIST1H1E	-1.784e-01	1.078e-03
HIST1H2BD	-3.591e-02	5.138e-01
HIST1H3F	-9.262e-02	9.150e-02
HIST1H4E	2.952e-02	5.914e-01
HIST3H3	-2.654e-02	6.294e-01
HLA-A	9.959e-02	6.953e-02
HLA-B	-7.742e-02	1.586e-01
HLA-C	8.763e-02	1.105e-01
HLA-DMA	4.828e-02	3.798e-01
HLA-DMB	-2.825e-02	6.075e-01
HLA-DOA	6.873e-03	9.006e-01
HLA-DOB	-6.873e-03	9.006e-01
HLA-DPA1	1.107e-01	4.357e-02
HLA-DPB1	8.589e-02	1.177e-01
HLA-DQA1	1.691e-01	1.958e-03
HLA-DQA2	1.197e-01	2.901e-02
HLA-DQB1	-1.662e-01	2.348e-03
HLA-DQB2	7.322e-02	1.826e-01
HLA-DRA	2.162e-01	6.970e-05
HLA-DRB1	-2.060e-01	1.534e-04
HLA-DRB5	-1.699e-01	1.864e-03
HLA-E	-1.287e-01	1.875e-02
HLA-F	-1.362e-01	1.283e-02
HLA-G	1.227e-01	2.512e-02
HNF1A	2.382e-04	9.965e-01
HNF1B	-5.872e-02	2.853e-01
HOXB13	3.998e-02	4.672e-01
HRAS	5.738e-02	2.965e-01
HSD3B1	-2.099e-01	1.137e-04
HSP90AA1	-3.095e-02	5.736e-01
HSPH1	2.776e-02	6.137e-01
IDH1	-2.931e-02	5.941e-01
IDH2	-2.606e-02	6.356e-01
IDO1	1.349e-01	1.372e-02
IFIT1	7.824e-02	1.543e-01
IFIT2	-4.646e-02	3.981e-01
IFIT3	-1.052e-01	5.524e-02
IFNAR1	3.999e-02	4.671e-01
IFNAR2	-4.717e-02	3.909e-01
IFNGR1	-3.207e-02	5.598e-01
IFNGR2	-2.310e-02	6.745e-01
IFNL3	-1.442e-01	8.415e-03
IGF1	-2.484e-02	6.515e-01
IGF1R	-1.050e-01	5.548e-02
IGF2	-1.255e-01	2.203e-02
IKBKE	1.550e-01	4.586e-03
IKZF1	1.064e-01	5.245e-02
IKZF3	3.668e-02	5.048e-01
IL10RA	-8.852e-02	1.069e-01
IL15	nan	nan
IL2RA	4.601e-02	4.027e-01
IL6R	-2.929e-01	5.203e-08
IL7R	2.383e-01	1.107e-05
ING1	2.777e-01	2.595e-07
INHBA	-1.386e-01	1.134e-02
INPP4A	-1.336e-02	8.080e-01
INPP4B	1.415e-01	9.715e-03
INPPL1	-1.351e-02	8.060e-01
INSR	2.146e-02	6.964e-01
IRF1	-3.653e-02	5.065e-01
IRF2	2.905e-02	5.973e-01
IRF4	1.864e-02	7.347e-01
IRS1	-2.614e-01	1.318e-06
IRS2	1.631e-01	2.838e-03
ITPKB	-2.097e-02	7.030e-01
JAK1	-6.793e-02	2.163e-01
JAK2	-5.474e-02	3.193e-01
JAK3	-3.553e-02	5.182e-01
JUN	8.951e-02	1.030e-01
KAT6A	8.396e-02	1.263e-01
KDM5A	1.046e-01	5.663e-02
KDM5C	-2.285e-02	6.778e-01
KDM6A	-5.445e-02	3.219e-01
KDM6B	2.710e-02	6.222e-01
KDR	-7.819e-02	1.546e-01
KEAP1	-1.650e-01	2.526e-03
KEL	1.975e-02	7.196e-01
KIF1B	2.521e-02	6.467e-01
KIT	4.457e-02	4.175e-01
KLF4	1.967e-01	3.040e-04
KLHL6	8.361e-02	1.278e-01
KLLN	9.630e-02	7.931e-02
KMT2A	-3.562e-02	5.171e-01
KMT2B	-7.211e-02	1.893e-01
KMT2C	1.896e-02	7.303e-01
KMT2D	8.598e-02	1.174e-01
KRAS	-7.097e-02	1.964e-01
LAG3	-3.558e-02	5.176e-01
LATS1	1.122e-01	4.082e-02
LATS2	1.123e-01	4.055e-02
LDLR	3.513e-02	5.229e-01
LEF1	-1.835e-02	7.386e-01
LMNA	1.849e-01	6.982e-04
LMO1	2.753e-02	6.167e-01
LRP1B	1.707e-01	1.772e-03
LYN	-7.570e-02	1.681e-01
LZTR1	1.170e-01	3.274e-02
MAD2L2	-1.127e-01	3.978e-02
MAF	-1.996e-02	7.167e-01
MAFB	-2.036e-01	1.837e-04
MAGI2	-1.750e-01	1.341e-03
MALT1	5.961e-02	2.781e-01
MAP2K1	2.041e-02	7.106e-01
MAP2K2	-5.772e-02	2.937e-01
MAP2K4	-1.199e-01	2.873e-02
MAP3K1	-2.724e-02	6.204e-01
MAP3K7	9.966e-02	6.934e-02
MAPK1	-5.991e-02	2.757e-01
MAX	-7.862e-02	1.523e-01
MC1R	1.205e-01	2.792e-02
MCL1	-2.357e-01	1.383e-05
MDC1	-5.864e-02	2.860e-01
MDM2	1.014e-02	8.537e-01
MDM4	4.223e-02	4.424e-01
MECOM	-9.023e-02	1.002e-01
MED1	-3.852e-02	4.836e-01
MED12	-3.595e-02	5.133e-01
MEF2B	4.737e-03	9.314e-01
MEN1	6.971e-02	2.045e-01
MET	-9.723e-02	7.642e-02
MGA	3.463e-02	5.289e-01
MGMT	-2.905e-02	5.973e-01
MIB1	4.826e-02	3.800e-01
MITF	-5.470e-03	9.208e-01
MKI67	1.029e-01	6.067e-02
MLH1	-8.157e-03	8.821e-01
MLH3	-1.260e-01	2.143e-02
MLLT3	-1.305e-02	8.124e-01
MPL	1.246e-01	2.296e-02
MRE11	1.186e-01	3.049e-02
MS4A1	-1.094e-01	4.600e-02
MSH2	-1.513e-02	7.833e-01
MSH3	7.457e-02	1.746e-01
MSH6	1.462e-01	7.545e-03
MST1	1.154e-01	3.529e-02
MST1R	3.334e-03	9.517e-01
MTA1	9.739e-02	7.594e-02
MTAP	-2.886e-01	8.297e-08
MTHFR	4.802e-02	3.824e-01
MTOR	1.537e-02	7.799e-01
MTRR	-1.528e-01	5.192e-03
MUTYH	-9.535e-02	8.232e-02
MYB	-9.281e-02	9.084e-02
MYC	1.640e-01	2.677e-03
MYCL	8.192e-02	1.358e-01
MYCN	-4.266e-03	9.382e-01
MYD88	1.283e-02	8.156e-01
MYH11	-1.926e-01	4.079e-04
MYOD1	1.693e-01	1.929e-03
NBN	-2.436e-02	6.578e-01
NCOA3	-1.829e-01	8.003e-04
NCOR1	-3.087e-02	5.746e-01
NCOR2	-1.243e-01	2.331e-02
NEGR1	-1.377e-01	1.191e-02
NF1	-5.221e-02	3.422e-01
NF2	-5.384e-02	3.274e-01
NFE2L2	-4.768e-02	3.857e-01
NFKBIA	-1.138e-01	3.792e-02
NHP2	6.686e-02	2.236e-01
NKX2-1	-1.042e-01	5.741e-02
NKX3-1	-1.834e-01	7.744e-04
NOTCH1	-7.135e-02	1.940e-01
NOTCH2	1.725e-01	1.582e-03
NOTCH3	-9.965e-02	6.936e-02
NOTCH4	-4.794e-02	3.832e-01
NPM1	-1.310e-01	1.677e-02
NQO1	-1.151e-02	8.342e-01
NRAS	3.023e-02	5.825e-01
NRG1	-8.587e-02	1.178e-01
NRIP1	-1.039e-01	5.813e-02
NSD1	9.605e-03	8.614e-01
NSD2	-8.774e-02	1.100e-01
NT5C2	3.030e-02	5.817e-01
NTHL1	9.159e-03	8.677e-01
NTRK1	-1.606e-01	3.299e-03
NTRK2	-4.191e-02	4.459e-01
NTRK3	1.276e-01	1.983e-02
NUDT15	-3.827e-02	4.864e-01
NUP93	-1.451e-01	8.007e-03
NUP98	9.481e-02	8.407e-02
P2RY8	-1.195e-01	2.924e-02
PA2G4	-4.679e-02	3.947e-01
PAK1	-1.142e-01	3.729e-02
PAK3	1.056e-01	5.411e-02
PAK5	6.640e-02	2.269e-01
PALB2	5.142e-02	3.496e-01
PALLD	3.248e-02	5.548e-01
PARK2	-8.110e-02	1.398e-01
PARP1	-2.382e-01	1.111e-05
PAX5	1.397e-01	1.070e-02
PAX7	1.522e-02	7.820e-01
PAX8	-1.125e-01	4.024e-02
PBRM1	-1.848e-01	7.002e-04
PCBP1	-4.880e-02	3.747e-01
PDCD1	-1.773e-02	7.471e-01
PDCD1LG2	3.484e-02	5.263e-01
PDGFRA	-1.527e-01	5.228e-03
PDGFRB	1.419e-01	9.543e-03
PDK1	5.597e-02	3.085e-01
PDPK1	1.452e-01	7.980e-03
PELP1	1.614e-01	3.139e-03
PGR	1.591e-01	3.603e-03
PHB2	-2.691e-03	9.610e-01
PHF6	5.850e-02	2.872e-01
PHOX2B	3.244e-02	5.552e-01
PIAS4	5.720e-02	2.980e-01
PIK3C2B	3.807e-02	4.887e-01
PIK3C2G	4.688e-02	3.938e-01
PIK3C3	8.011e-02	1.446e-01
PIK3CA	-1.093e-01	4.634e-02
PIK3CB	8.957e-02	1.028e-01
PIK3CD	7.319e-02	1.827e-01
PIK3CG	-2.965e-02	5.898e-01
PIK3R1	-7.531e-02	1.703e-01
PIK3R2	8.640e-02	1.156e-01
PIK3R3	1.524e-01	5.320e-03
PIM1	-9.451e-02	8.507e-02
PLCG2	1.469e-01	7.257e-03
PLK2	-2.598e-02	6.367e-01
PML	1.201e-01	2.839e-02
PMS1	-7.071e-02	1.981e-01
PMS2	-1.128e-01	3.960e-02
PNRC1	1.281e-03	9.814e-01
POLD1	-3.840e-02	4.850e-01
POLE	6.354e-02	2.475e-01
POLH	3.758e-02	4.943e-01
POT1	-7.041e-02	2.000e-01
POU2F2	-1.127e-01	3.990e-02
PPP1CA	-8.412e-02	1.255e-01
PPP1CB	-1.769e-01	1.186e-03
PPP1CC	2.982e-02	5.876e-01
PPP1R15A	3.339e-02	5.437e-01
PPP2CA	1.938e-02	7.246e-01
PPP2CB	1.107e-02	8.406e-01
PPP2R1A	-1.468e-01	7.276e-03
PPP2R1B	-1.476e-02	7.885e-01
PPP2R2A	-9.796e-02	7.424e-02
PPP6C	3.120e-02	5.705e-01
PRAME	-1.010e-02	8.543e-01
PRCC	-2.014e-01	2.158e-04
PRDM1	5.524e-02	3.149e-01
PREX2	9.066e-02	9.864e-02
PRF1	3.552e-02	5.183e-01
PRKAR1A	-2.979e-02	5.880e-01
PRKCI	-8.262e-02	1.324e-01
PRKCZ	4.474e-02	4.158e-01
PRKDC	-2.959e-02	5.906e-01
PRPF40B	1.830e-03	9.735e-01
PRSS1	8.936e-02	1.036e-01
PRSS2	-1.291e-01	1.847e-02
PRSS8	-7.814e-02	1.548e-01
PTCH1	-6.033e-02	2.723e-01
PTCH2	1.759e-01	1.267e-03
PTEN	-1.449e-01	8.104e-03
PTK2	-2.802e-03	9.594e-01
PTPN11	-3.796e-02	4.900e-01
PTPN13	4.091e-03	9.407e-01
PTPN22	1.681e-01	2.087e-03
PTPRD	-3.876e-02	4.809e-01
QKI	-1.292e-02	8.143e-01
RAB35	-2.028e-02	7.123e-01
RAC1	1.264e-01	2.102e-02
RAD21	1.177e-01	3.181e-02
RAD50	2.215e-01	4.534e-05
RAD51	nan	nan
RAD51B	-1.630e-01	2.856e-03
RAD51C	-7.311e-03	8.943e-01
RAD51D	9.596e-02	8.035e-02
RAD52	3.940e-02	4.736e-01
RAD54L	-1.520e-01	5.440e-03
RAF1	1.051e-01	5.541e-02
RANBP2	1.230e-01	2.484e-02
RARA	-5.459e-02	3.206e-01
RASA1	5.988e-02	2.759e-01
RB1	4.815e-01	9.891e-21
RBL1	-6.966e-02	2.048e-01
RBL2	-1.128e-01	3.974e-02
RBM10	-1.186e-02	8.293e-01
RECQL4	3.576e-02	5.155e-01
REL	-1.267e-01	2.072e-02
RET	2.747e-02	6.174e-01
RHOA	-1.191e-01	2.972e-02
RHPN2	-1.319e-01	1.603e-02
RICTOR	-2.641e-01	1.019e-06
RINT1	1.095e-02	8.422e-01
RIT1	-1.521e-01	5.416e-03
RNF139	-2.416e-02	6.605e-01
RNF43	-1.659e-02	7.629e-01
ROS1	-8.951e-02	1.030e-01
RPL5	1.045e-01	5.666e-02
RPS15	-1.111e-01	4.278e-02
RPS6KA4	3.989e-02	4.682e-01
RPS6KB1	-4.067e-04	9.941e-01
RPS6KB2	7.477e-02	1.734e-01
RPTOR	3.176e-02	5.636e-01
RSF1	1.128e-01	3.963e-02
RUNX1	1.872e-01	5.954e-04
RUNX1T1	-9.968e-02	6.928e-02
RXRA	4.071e-02	4.590e-01
SCG5	-3.105e-02	5.723e-01
SDHA	2.225e-01	4.191e-05
SDHAF2	8.135e-02	1.385e-01
SDHB	1.038e-01	5.845e-02
SDHC	2.211e-01	4.720e-05
SDHD	-1.238e-01	2.390e-02
SEC23B	-1.933e-02	7.252e-01
SEMA3C	-4.290e-02	4.353e-01
SETBP1	-7.808e-02	1.551e-01
SETD2	6.680e-02	2.241e-01
SF1	6.399e-02	2.443e-01
SF3B1	-1.834e-01	7.702e-04
SGK1	-4.240e-02	4.406e-01
SH2B3	-1.877e-01	5.755e-04
SH2D1A	-1.000e-01	6.839e-02
SHQ1	1.334e-01	1.483e-02
SKP1	1.827e-02	7.398e-01
SLC26A3	-3.114e-02	5.712e-01
SLC47A2	7.333e-02	1.819e-01
SLIT2	-4.480e-03	9.351e-01
SLX4	-7.872e-02	1.517e-01
SMAD2	-1.482e-01	6.748e-03
SMAD3	-5.725e-02	2.976e-01
SMAD4	-5.130e-03	9.257e-01
SMARCA1	1.694e-01	1.919e-03
SMARCA4	4.627e-02	4.000e-01
SMARCB1	8.213e-02	1.348e-01
SMARCE1	5.773e-02	2.936e-01
SMC1A	2.054e-02	7.088e-01
SMC3	4.720e-02	3.905e-01
SMO	-4.266e-02	4.378e-01
SNCAIP	-3.359e-02	5.413e-01
SOCS1	-1.632e-01	2.820e-03
SOD2	5.947e-02	2.792e-01
SOX10	-8.145e-02	1.380e-01
SOX17	-8.705e-02	1.128e-01
SOX2	-1.500e-01	6.106e-03
SOX9	2.820e-02	6.082e-01
SPEN	-2.254e-04	9.967e-01
SPINK1	nan	nan
SPOP	2.237e-02	6.842e-01
SPRED1	-2.213e-02	6.875e-01
SPTA1	-1.347e-02	8.065e-01
SQSTM1	7.694e-02	1.613e-01
SRC	-1.992e-01	2.549e-04
SRSF2	-4.304e-02	4.337e-01
STAG1	1.631e-01	2.837e-03
STAG2	-1.501e-01	6.079e-03
STAT3	5.822e-02	2.894e-01
STAT4	3.208e-02	5.597e-01
STAT5A	-1.150e-01	3.601e-02
STAT5B	7.409e-02	1.774e-01
STAT6	7.932e-02	1.486e-01
STK11	1.185e-02	8.295e-01
SUFU	-8.849e-02	1.070e-01
SUZ12	8.138e-02	1.384e-01
SYK	-3.004e-02	5.849e-01
TAF1	-1.062e-01	5.295e-02
TANC1	3.493e-02	5.253e-01
TAP1	7.669e-02	1.626e-01
TAP2	-1.947e-02	7.234e-01
TBC1D12	1.245e-02	8.209e-01
TBL1XR1	-8.502e-02	1.215e-01
TBX3	-9.500e-03	8.629e-01
TCF3	-6.174e-03	9.106e-01
TCF7L2	1.458e-02	7.910e-01
TCL1A	1.476e-02	7.884e-01
TERT	3.265e-01	1.031e-09
TET1	-1.039e-01	5.811e-02
TET2	-1.510e-01	5.759e-03
TFDP1	-1.543e-01	4.767e-03
TFF1	3.024e-02	5.824e-01
TGFBR1	-1.332e-01	1.497e-02
TGFBR2	2.420e-02	6.599e-01
TIGIT	1.189e-02	8.289e-01
TLR4	4.962e-02	3.667e-01
TMEM127	-9.497e-02	8.354e-02
TMEM173	-2.517e-02	6.472e-01
TMPRSS2	-1.600e-01	3.413e-03
TNF	8.624e-02	1.163e-01
TNFAIP3	-9.527e-02	8.258e-02
TNFRSF14	-2.632e-02	6.323e-01
TNFRSF17	1.079e-01	4.921e-02
TNFRSF9	3.837e-02	4.853e-01
TOP1	2.075e-01	1.369e-04
TOP2A	-8.334e-02	1.291e-01
TP53	-2.316e-01	1.970e-05
TP63	1.351e-01	1.359e-02
TPM1	-4.003e-02	4.666e-01
TPMT	6.153e-02	2.628e-01
TPRX1	-5.081e-02	3.553e-01
TRAF2	1.406e-02	7.982e-01
TRAF3	-8.600e-02	1.173e-01
TRAF7	4.338e-02	4.301e-01
TSC1	-4.065e-02	4.598e-01
TSC2	9.445e-02	8.528e-02
TSHR	-5.770e-02	2.938e-01
TUSC3	-5.490e-02	3.179e-01
TYMS	-1.165e-01	3.354e-02
U2AF1	1.218e-02	8.248e-01
UBE2T	1.380e-01	1.170e-02
UMPS	-6.043e-02	2.715e-01
UPF1	-1.014e-01	6.463e-02
VEGFA	2.878e-02	6.007e-01
VHL	1.791e-02	7.447e-01
